TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
GIOIA MIA,"3,45",SI,Drammatico,Italia,2025,90,Un film semplice e nostalgico che guarda alla proverbiale estate italiana che forse non esiste più,Margherita Spampinato,"Marco Fiore, Aurora Quattrocchi, Martina Ziami, Camille Dugay Comencini","CINEMA Eden
CINEMA Intrastevere
CINEMA Mignon","15:10, 17:10, 19:10, 21:00
15:30
17:00"
L'AMORE CHE RIMANE,"3,43",SI,Drammatico,"Islanda, Danimarca, Svezia, Francia",2025,109,Un'opera che sembra aver trovato la soluzione perfetta per equilibrare la commedia con un tocco di surreale e il dramma famigliare,Hlynur Palmason,"Saga Garðarsdóttir, Sverrir Gudnason, Ída Mekkín Hlynsdóttir, Grímur Hlynsson","CINEMA Farnese
CINEMA Madison","19:00
17:30"
REBUILDING - COME L'ACQUA PER IL FUOCO,"3,40",SI,Drammatico,USA,2025,95,Il canto di un'America aspra e rurale cucito addosso al talento gentile di Josh O'Connor,Max Walker-Silverman,"Josh O'Connor, Meghann Fahy, Amy Madigan, Lily LaTorre","Eurcine Multisala
CINEMA Farnese
CINEMA Giulio Cesare
CINEMA Mignon
CINEMA Nuovo Olimpia
CINEMA Nuovo Sacher
The Space Parco de Medici","16:00, 19:45, 21:45
16:00 | VO: 21:15
16:00, 19:45 | VO: 21:45
16:30, 18:30, 20:45
VO: 16:30, 18:45, 20:45
16:15, 18:00, 20:45
14:55"
LE CITTÀ DI PIANURA,"3,39",SI,Drammatico,"Italia, Germania",2025,100,Un road movie che riesce a raccontare un'Italia vera con una sua energia lenta e sul finale commovente,Francesco Sossai,"Filippo Scotti, Sergio Romano, Pierpaolo Capovilla, Roberto Citran","CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
Quattro Fontane","15:00, 17:00, 21:20
17:50
17:50, 21:15
16:30, 18:30, 20:45"
IL SILENZIO DEGLI ALTRI,"3,37",SI,Drammatico,Spagna,2025,99,Un film che immerge nelle percezioni della protagonista trovando una completa identificazione tra il suo sguardo e quello della cineasta,Eva Libertad,"Miriam Garlo, Álvaro Cervantes, Elena Irureta, Joaquín Notario","CINEMA Giulio Cesare
CINEMA Greenwich
Quattro Fontane","16:30, 18:30 | VO: 20:45
15:45, 17:35 | VO: 19:25
16:30 | VO: 18:30"
NO GOOD MEN,"3,37",SI,"Biografico, Commedia","Germania, Francia, Danimarca, Norvegia",2026,103,Una commedia coinvolgente che si fa critica sociale verso un regime e un sistema che opprime donne e oppositori politici,Shahrbanoo Sadat,"Shahrbanoo Sadat, Anwar Hashimi, Liam Hussaini, Yasin Negah","CINEMA Giulio Cesare
CINEMA Greenwich
Nuovo Cinema Aquila
Quattro Fontane","16:30, 18:45 | VO: 21:00
16:45, 18:45 | VO: 21:00
VO: 18:50, 21:00
16:30, 18:30 | VO: 20:45"
NEL TEPORE DEL BALLO,"3,35",SI,Drammatico,Italia,2026,92,"Attori che sanno osare in un film libero, dove Pupi Avati si rinnova rimanendo fedele a se stesso",Pupi Avati,"Massimo Ghini, Isabella Ferrari, Giuliana De Sio, Lina Sastri",Teatro Don Bosco,17:00
OBSESSION,"3,31",SI,Horror,USA,2026,108,La conferma del talento dell'astro nascente Curry Barker,Curry Barker,"Michael Johnston (II), Inde Navarrette, Cooper Tomlinson, Megan Lawless","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:00, 19:15, 21:40
15:00, 22:00
VO: 15:15, 17:30, 19:30, 21:30
15:00, 19:00
16:15, 18:30, 21:40
15:30, 21:35
20:10, 22:20 | VO: 22:30
20:10, 22:30
21:40
14:15, 16:15, 18:15, 20:10, 22:25
21:00
23:00
22:50, 23:25
23:10"
MICHAEL,"3,29",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jaafar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:20, 17:30, 20:20
15:30, 17:00, 21:30
VO: 15:00, 19:10, 21:30
17:10, 21:00
17:00, 18:30, 20:15
19:00, 21:30
19:00 | VO: 21:30
VO: 19:15, 21:45
17:00, 19:20, 21:35
16:30, 19:00, 21:30
18:50
15:35, 18:35, 19:10, 21:15, 22:15
16:30, 19:00, 21:30
16:40, 22:00
15:30, 22:00
15:40, 21:50"
HEN - STORIA DI UNA GALLINA,"3,28",SI,"Commedia, Drammatico","Germania, Grecia, Ungheria",2025,96,"Coming of age ma anche thriller, particolarmente riuscito nelle percezioni sonore della gallina",György Pálfi,"Yannis Kokiasmenos, Maria Diakopanayotou, Argyris Pantazaras, Machmout Bamerni","Azzurro Scipioni
CINEMA Madison","19:00
17:15, 19:35"
ORLANDO,"3,26",SI,Drammatico,Italia,2022,122,Vicari non giudica ma cerca di comprendere le ruvidità di un uomo di poche parole. Con Michele Placido in uno dei suoi ruoli più intensi,Daniele Vicari,"Michele Placido, Christelle Cornil, Anis Gharbi, Daniela Giordano",Casa del Cinema,18:00
MASTER OF THE UNIVERSE,"3,25",SI,Documentario,"Austria, Germania",2013,90,Film-denuncia nella più precisa accezione dell'espressione,Marc Bauder,Rainer Voss,CINEMA Adriano,"15:00, 18:00, 21:00"
BIANCA,"3,23",SI,Drammatico,Italia,1984,95,"Satira di costume, umorismo e sarcasmo nel riuscito film di Nanni Moretti",Nanni Moretti,"Laura Morante, Nanni Moretti, Remo Remotti, Nicola Di Pinto",The Space Parco de Medici,18:30
A WAR ON WOMEN,"3,19",SI,Documentario,N.D.,2026,106,"Sette donne iraniane, una lunga storia di disobbedienza civile: archivi e immagini di protesta in un documento vibrante",Raha Shirazi,Masih Alinejad,CINEMA Farnese,VO: 19:30
DRAMMA DELLA GELOSIA - TUTTI I PARTICOLARI IN CRONACA,"3,14",SI,Commedia,Italia,1970,107,"La gelosia secondo Ettore Scola in un'opera della maturità, divertente e dal buon ritmo",Ettore Scola,"Monica Vitti, Giancarlo Giannini, Marisa Merlini, Marcello Mastroianni",Casa del Cinema,21:30
PECORE SOTTO COPERTURA,"3,11",SI,"Azione, Commedia","Irlanda, Gran Bretagna, Germania, USA",2026,109,"Il divertimento non manca, il gioco del 'chi è stato' è presente, il messaggio è positivo. Un piacevole film per famiglie",Kyle Balda,"Ciro Priello, Arianna Craviotto, Emma Thompson, Hugh Jackman","CINEMA Adriano
CINEMA Madison
CINEMA Multisala Lux
The Space Parco de Medici
CINEMA Tiziano
Uci Cinemas Porta di Roma","15:00
15:30, 17:30, 19:30, 21:35
16:15
15:40
18:30
16:00"
MASTERS OF THE UNIVERSE,"3,09",SI,"Azione, Avventura, Drammatico",USA,2026,140,Un adattamento che lavora sull'effetto nostalgia e sulle fragilità del maschio contemporaneo,Travis Knight,"Nicholas Galitzine, Jared Leto, Camila Mendes, Alison Brie","CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:20, 21:00
VO: 11:00, 15:00, 19:30, 21:15, 21:45
18:30, 20:30
15:00
16:00, 18:45, 21:30
17:00, 19:00
18:30, 21:15
14:30, 16:00, 18:00, 18:50, 21:00
16:00, 18:40
16:10, 17:30, 19:20, 21:20, 22:30 | VO: 18:50
14:30, 15:20, 16:10, 22:30 | VO: 16:00
14:30, 16:10, 19:20, 22:30
14:10, 19:30, 22:30"
AMARGA NAVIDAD,"3,08",SI,Drammatico,Spagna,2026,111,"Almodóvar è ancora magnifico nel contrapporre spazi, musiche e tinte. Ma la messinscena risulta asfittica",Pedro Almodóvar,"Bárbara Lennie, Leonardo Sbaraglia, Aitana Sánchez-Gijón, Vicky Luengo","CINEMA Adriano
CINEMA Barberini
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Intrastevere
CINEMA Madison
CINEMA Mignon
CINEMA Multisala Lux
Multisala Odeon
Nuovo Cinema Aquila
Quattro Fontane
CINEMA Troisi
Uci Cinemas Porta di Roma
Uci Luce Maximo","19:15
VO: 15:15, 15:45, 17:30, 19:00
15:45
15:00, 17:10, 19:20 | VO: 21:30
16:30, 18:45, 21:15
16:30, 18:45 | VO: 21:15
16:30 | VO: 18:45, 21:00
15:30, 17:35, 19:40 | VO: 21:45
17:30, 19:30
16:15, 18:40, 21:00
15:30, 20:10
15:30
VO: 18:40, 21:00
16:30 | VO: 18:45, 21:00
VO: 11:00
14:15, 18:20
10:45, 13:45, 16:20, 21:20"
NOI DUE SCONOSCIUTI,"2,98",SI,Commedia,"Norvegia, Lettonia, Lituania, Danimarca, Finlandia",2025,100,Dramma e commedia sentimentale si mescolano in un'indagine avvincente che racconta un aspetto poco trattato della maternità,Janicke Askevold,"Lisa Loven Kongsli, Herbert Nordrum, Rolf Kristian Larsen, Nasrin Khusrawi",CINEMA Dei Piccoli,VO: 18:55
SUPER MARIO GALAXY - IL FILM,"2,98",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:00
17:10
15:30, 17:10"
BACKROOMS,"2,97",SI,Horror,USA,2026,111,Un'opera d'arte contemporanea sulla terrificante presenza dell'assenza,Kane Parsons,"Chiwetel Ejiofor, Renate Reinsve, Mark Duplass, Finn Bennett","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:50, 20:30 | VO: 21:40
17:20, 22:00
VO: 15:30, 17:30, 19:30, 21:30
17:00, 21:00
16:15, 20:45
19:00, 21:15
15:15, 19:30, 21:35
18:00, 20:15, 22:30
17:45, 20:00, 22:15
18:30, 21:15
21:40
15:15, 17:20, 19:30, 21:00, 21:30, 22:30
17:00, 19:15, 21:30
VO: 16:00
17:40, 18:20, 19:40, 20:10, 21:10, 22:40
15:50, 17:50, 19:30, 20:20, 22:30, 23:10
15:50, 17:40, 18:20, 19:40, 20:10, 21:20, 22:40
14:20, 19:50, 22:20, 23:20"
THE DREAMERS - I SOGNATORI,"2,97",SI,Drammatico,"Italia, Gran Bretagna, Francia",2003,130,"Bertolucci rilegge i prodromi del '68 attraverso un film invaso da arte, cinefilia e liberazione sessuale",Bernardo Bertolucci,"Michael Pitt, Louis Garrel, Eva Green, Robin Renucci",CINEMA Troisi,VO: 00:00
IL REGNO DI KENSUKE,"2,92",SI,Animazione,"Gran Bretagna, Lussemburgo, Francia",2024,85,Un racconto di formazione che è anche favola ecologista. Perfetto per un pubblico di adolescenti,"Neil Boyle, Kirk Hendry","Cillian Murphy, Ken Watanabe, Sally Hawkins, Raffey Cassidy","CINEMA Dei Piccoli
CINEMA Farnese","16:00
17:45"
IL DIAVOLO VESTE PRADA 2,"2,91",SI,"Commedia, Drammatico",USA,2026,119,Un sequel che ci dà quello che aspettavamo. C'è meno ferocia ma il cast si conferma di primo piano,David Frankel,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
CINEMA Savoy
Teatro Don Bosco
The Space Parco de Medici
CINEMA Tiziano
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 17:40, 20:20
18:00, 19:30
VO: 17:20, 21:00
19:25
16:00, 21:15
18:30
16:45, 19:00, 21:15
16:30, 19:00
17:15
17:30, 19:30
15:30, 17:50
21:00
19:00
14:20, 16:40, 19:40, 21:55
20:30
21:15
20:20
15:10, 19:40
17:30, 20:30"
TUNER - L'ACCORDATORE,"2,88",SI,Drammatico,"Canada, USA",2025,109,Un film d'autore con un andamento jazz capace di parlare al grande pubblico. Con Hoffman in una parte scritta con amore e grazia,Daniel Roher,"Leo Woodall, Dustin Hoffman, Havana Rose Liu, Lior Raz","CINEMA Adriano
CINEMA Antares
CINEMA Cineland
CINEMA Doria
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
CINEMA Savoy
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","21:40
16:30, 18:45, 21:00
18:30
16:30, 18:45, 21:00
19:30, 21:45
17:30, 19:30, 21:35
17:50
16:30, 18:45, 21:00
14:00, 16:05, 18:45, 20:45, 22:35
22:20
22:35"
FINCHÉ MORTE NON CI SEPARI,"2,86",SI,"Commedia, Horror",USA,2019,95,Colpi di scena e un'ambiziosa chiave horror per una sferzante e grottesca satira sociale,"Tyler Gillett, Matt Bettinelli-Olpin","Samara Weaving, Adam Brody, Mark O'Brien, Henry Czerny","Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","22:45
22:45
22:35"
STAR WARS - THE MANDALORIAN AND GROGU,"2,81",SI,"Azione, Avventura, Fantasy",USA,2026,132,"Chicche per i fan, un adorabile Grogu e un trionfo di marionette animatronic. Un'opera che funziona",Jon Favreau,"Pedro Pascal, Sigourney Weaver, Steve Blum, Hemky Madera","CINEMA Adriano
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Giulio Cesare
CINEMA Madison
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:50, 20:40
18:30
17:40, 20:20
VO: 16:50
14:50
17:00, 20:00
16:30
14:45, 21:30
18:30
17:00
15:20, 17:00, 21:10, 22:10
16:00, 18:30
18:10, 21:50
17:00, 18:10, 22:20
14:20, 18:10, 22:20
18:00"
CENA DI CLASSE,"2,77",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari",Uci Cinemas Porta di Roma,21:00
ILLUSIONE,"2,70",SI,Drammatico,"Italia, Belgio",2025,110,Un'opera che spiazza per la complessità della narrazione e dei registri utilizzati,Francesca Archibugi,"Jasmine Trinca, Michele Riondino, Angelina Andrei, Vittoria Puccini",CINEMA Eden,"17:30, 19:30"
SMART WORKING,"2,55",NI,Commedia,Italia,2026,96,Un racconto dai temi attuali. Con un lavoro accurato in scrittura e regia,Svevo Moltrasio,"Marcello Macchia, Sara Lazzaro, Alessandro Tiberi, Maurizio Nichetti","CINEMA Adriano
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:20, 17:40, 19:40
16:30, 21:15
15:00, 20:00
15:00, 21:00
16:15, 18:15, 20:15
16:00, 18:00
16:45, 18:45, 20:45
15:40
16:00, 18:00, 20:00, 22:00
17:00, 22:00
17:00, 19:00
19:40, 21:20
14:00, 16:20, 18:25, 21:40
16:15, 18:15
16:30
14:50, 20:10
15:20, 19:30
13:10, 19:00"
IL FIGLIO DEL DESERTO,"2,50",NI,Family,Francia,2026,92,Gilles de Maistre conferma il suo format di cinema spettacolare per famiglie. Dove tutto è un po' troppo prevedibile,Gilles de Maistre,"Nahel Tran, Nahil Bouazzaoui, Zayn Sekkat, Kev Adams",Uci Luce Maximo,12:00
HOPPER - IL SEGRETO DELLA MARMOTTA,"2,42",NI,Animazione,"Belgio, USA, Francia",2025,88,Un'animazione europea che guarda ai capolavori Disney per celebrare inclusione e diversità,Benjamin Mousquet,"Joe Ochman, Bernardo de Paula, Jordan Tartakow, Mimi Maynard",Uci Luce Maximo,"11:45, 13:35"
PASSENGER,"2,35",NI,Horror,USA,2026,94,Un film che non vuole far finta di innovare un genere che ha codici e topoi ben definiti,André Øvredal,"Jacob Scipio, Lou Llobell, Melissa Leo, Devielle Johnson",Uci Cinemas Roma Est,22:50
INNAMORARSI E ALTRE PESSIME IDEE,"2,17",NI,Commedia,Italia,2026,97,"Prevedibile commedia romantica, accompagnata da una regia che asseconda con grazia le evoluzioni romantiche dei protagonisti",Simone Aleandri,"Lino Guanciale, Ilenia Pastorelli, Andrea Delogu, Claudio Colica","CINEMA Adriano
CINEMA Atlantic
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Savoy
The Space Parco de Medici
Uci Luce Maximo","15:00, 18:00
19:30
16:30, 18:30, 20:30
17:00
16:00, 17:50, 19:40
16:30
14:30, 17:10, 19:15, 21:25
11:20"
SCARY MOVIE,"1,75",NO,"Commedia, Horror",USA,2026,95,Il tentativo di revival del franchise più scurrile di sempre è di una pochezza desolante,Michael Tiddes,"Marlon Wayans, Shawn Wayans, Anna Faris, Regina Hall","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:40, 18:00, 20:40
15:20, 18:00, 20:30
VO: 17:15, 19:30
15:30, 17:20, 19:10, 21:30
16:30, 18:30
20:00
15:15, 21:35
16:30, 18:30, 20:30, 22:30
16:00, 18:00, 20:00, 22:00
17:40, 19:40, 21:40
14:00, 15:50, 16:40, 17:50, 19:05, 20:05, 21:40, 22:15, 22:50
20:00, 22:00
16:20, 17:50, 18:40, 20:30, 21:00, 22:10, 22:50, 23:10
15:00, 17:30, 19:50, 21:40, 22:10
14:40, 16:00, 17:00, 18:40, 21:00, 22:10, 23:00
10:50, 17:50, 20:10, 21:00, 22:40, 23:10"
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
NELLA COLONIA PENALE,"0,00",N.D.,"Documentario, Sociologico",Italia,2025,85,Un film sociale che fa riflettere sul senso di società,"Alberto Diana, Ferruccio Goia, Silvia Perra, Gaetano Crivaro",N.D.,Azzurro Scipioni,21:00
RUFUS - IL DRAGHETTO MARINO CHE NON SAPEVA NUOTARE,"0,00",N.D.,"Animazione, Family","Norvegia, Belgio, Germania",2026,80,Dalla Norvegia una favola ecologista dal tradizionale impianto narrativo,Endre Skandfer,"Gisken Armand, Kåre Conradi, Janne Formoe, Stig Henrik Hoff","CINEMA Adriano
CINEMA Cineland
CINEMA Dei Piccoli
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 17:15
16:45
17:30
16:15
17:00
14:00, 16:30
16:50
14:40, 16:50
14:50, 16:50
12:10, 13:30, 16:00"
SENZA PELLE,"0,00",N.D.,Commedia,Italia,1994,100,N.D.,Alessandro D'Alatri,"Kim Rossi Stuart, Anna Galiena, Massimo Ghini, Angelo Pellegrino, Lucio Allocca",CINEMA Multisala Lux,"16:00, 18:00"
SUD SIDE STORI,"0,00",N.D.,Musicale,Italia,2000,87,N.D.,Roberta Torre,"Mario Merola, Little Tony, Forstine Ehobor, Roberto Rondelli, Amaka Ej Indu",Nuovo Teatro Ateneo,19:00
THE AMAZING DIGITAL CIRCUS - THE LAST ACT,"0,00",N.D.,"Animazione, Fantascienza, Thriller",N.D.,2026,93,N.D.,N.D.,N.D.,"The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","VO: 16:55
20:00 | VO: 17:20
17:20, 20:00 | VO: 14:10
17:20, 20:00 | VO: 15:10
VO: 15:30, 19:10"
