TITOLO,PUNTEGGIO,CONSIGLIATO,GENERE,PAESI,ANNO,"DURATA
(MINUTI)",TRAMA,REGIA,CAST,CINEMA,ORARIO
GIULIO REGENI - TUTTO IL MALE DEL MONDO,"3,71",SI,Documentario,Italia,2026,105,"Più di una semplice ricostruzione, un documentario di ampio respiro che diventa simbolo di ogni lotta per i diritti civili e contro la tortura",Simone Manetti,"Claudio Regeni, Paola Deffendi, Alessandra Ballerini",Quattro Fontane,18:30
JUMPERS - UN SALTO TRA GLI ANIMALI,"3,67",SI,"Animazione, Avventura, Commedia",USA,2026,104,Un cartone animato che continua la tradizione Disney Pixar di affrontare argomenti delicati con un piglio coraggioso,Daniel Chong,"Tecla Insolia, Giorgio Panariello, Francesco Prando, Rossella Izzo","CINEMA Andromeda
CINEMA Dei Piccoli","17:00
17:15"
LA MATTINA SCRIVO,"3,67",SI,Drammatico,Francia,2025,92,"Un racconto che ruota attorno a un punto di rottura. Una fotografia del presente, scattata con gentilezza, ma crudamente a fuoco",Valérie Donzelli,"Bastien Bouillon, André Marcon, Virginie Ledoyen, Adrien Barazzone",CINEMA Madison,"15:30, 17:45"
LO STRANIERO,"3,63",SI,Drammatico,Francia,2025,120,Ozon indovina il giusto equilibrio tra la fedeltà al testo di Camus e la necessità di personalizzarlo,François Ozon,"Benjamin Voisin, Rebecca Marder, Pierre Lottin, Denis Lavant","CINEMA Eden
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Mignon
Nuovo Cinema Aquila
Quattro Fontane","16:10, 18:30 | VO: 21:00
16:00 | VO: 18:30, 21:00
16:15, 18:40 | VO: 21:00
16:00, 18:30, 20:45
18:10 | VO: 20:45
16:15, 21:15 | VO: 18:45"
UN ANNO DI SCUOLA,"3,59",SI,Drammatico,"Italia, Francia",2025,102,Da tempo non si vedeva un'adolescenza raccontata in questo modo. Un film pieno di consapevolezza e libertà,Laura Samani,"Stella Wendick, Giacomo Covi, Pietro Giustolisi, Samuel Volturno","CINEMA Cineland
Eurcine Multisala
CINEMA Giulio Cesare
Nuovo Cinema Aquila
Quattro Fontane
CINEMA Troisi","16:15
16:30, 18:30
16:30, 18:30, 20:45
18:00, 21:00
16:00, 19:45
VO: 14:00"
IL CASO 137,"3,56",SI,Thriller,Francia,2025,115,La polarizzazione tra polizia e società civile in un film che mantiene la purezza narrativa rifiutando ogni faziosità,Dominik Moll,"Léa Drucker, Jonathan Turnbull, Solan Machado Graner, Sandra Colombo","CINEMA Giulio Cesare
CINEMA Nuovo Olimpia
CINEMA Nuovo Sacher
Quattro Fontane","16:15, 18:45 | VO: 21:00
VO: 18:30
VO: 16:00, 18:15, 20:45
16:00, 18:30 | VO: 21:00"
LOS DOMINGOS,"3,53",SI,Drammatico,Spagna,2025,115,"Un dramma insieme familiare ed esistenziale che si schiera contro rigidità ed egoismi, con una regia raffinata e attori convincenti",Alauda Ruiz de Azúa,"Blanca Soroa, Patricia López Arnaiz, Miguel Garcés, Juan Minujín",CINEMA Farnese,VO: 19:00
MR. NOBODY AGAINST PUTIN - IL FILM CONTRO TUTTE LE GUERRE,"3,53",SI,Documentario,"Danimarca, Repubblica Ceca",2025,90,Un documentario che riesce a mostrare dove la propaganda di un regime può arrivare,"David Borenstein, Pavel Ilyich Talankin",N.D.,"CINEMA Intrastevere
CINEMA Tibur","VO: 19:45, 21:45
VO: 22:15"
PRIMA DELL'ALBA,"3,53",SI,Sentimentale,"USA, Australia, Svizzera",1995,105,Un film alla Rohmer molto piacevole. Linklater - americano - aderisce alle sfumature del cinema europeo,Richard Linklater,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Poschl","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Cineland
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Multisala Lux
Quattro Fontane
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","VO: 19:30
21:20
22:10
19:30
18:45, 21:00
17:45, 21:30
16:00, 20:20 | VO: 18:10, 22:30
16:30 | VO: 20:45
18:50
18:10
18:10
18:10
20:40"
LO SGUARDO DI EMMA,"3,51",SI,Drammatico,"Svizzera, Francia, Belgio",2025,98,Un doloroso coming of age che mette in scena la forza delle donne che si salvano da sole,Marie-Elsa Sgualdo,"Lila Gueneau, Grégoire Colin, Thomas Doret, Aurelia Petit",CINEMA Dei Piccoli,VO: 19:00
VITA MIA,"3,51",SI,Drammatico,"Italia, Francia",2026,125,Winspeare amplia il suo sguardo all'Europa conservando intatta la sua sensibilità nei confronti di chi porta sullo schermo,Edoardo Winspeare,"Dominique Sanda, Celeste Casciaro, Antonino Bruschetta, Ignazio Oliva",Azzurro Scipioni,17:00
A CENA CON IL DITTATORE,"3,50",SI,"Commedia, Drammatico, Storico","Spagna, Francia",2025,106,Un film dal deciso affondo politico. Un cinema vecchia scuola che è sempre un piacere da guardare,Manuel Gómez Pereira,"Mario Casas, Alberto San Juan, Asier Etxeandia, Oscar Lasarte","CINEMA Alhambra
CINEMA Eden
CINEMA Greenwich
CINEMA Mignon
CINEMA Tibur","18:20, 20:30
15:00, 17:10, 21:30
16:15, 18:30 | VO: 21:00
16:30, 18:45, 21:00
16:00, 18:00"
IL DIO DELL'AMORE,"3,49",SI,Commedia,Italia,2026,100,Una commedia delicata e gentile che scalda il cuore,Francesco Lagi,"Anna Bellato, Enrico Borello, Benedetta Cimatti, Chiara Ferrara","Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Madison","20:45
21:00
15:30
15:15, 21:35"
O QUE ARDE - VERRÀ IL FUOCO,"3,43",SI,Drammatico,Spagna,2019,86,Memorabili suggestioni nel film che ha fatto esplodere il talento anarchico di Laxe,Oliver Laxe,"Amador Arias, Benedicta Sánchez, Inazio Abrao, Elena Mar Fernández","Azzurro Scipioni
CINEMA Troisi","19:15
VO: 11:00"
LA SALITA,"3,42",SI,Drammatico,Italia,2026,90,"Esordio alla regia dell'attore Massimiliano Gallo, un tributo all'amore per il palcoscenico e alla sua capacità trasformativa",Massimiliano Gallo,"Roberta Caronia, Francesco Cossu, Antonio Milo, Shalana Santana","CINEMA Alhambra
CINEMA Eden
CINEMA Greenwich
CINEMA Multisala Lux
Multisala Odeon
Quattro Fontane
The Space Parco de Medici","18:20, 20:20
15:00, 19:00
15:45, 17:40, 19:35
16:00, 18:00
16:00, 20:10
18:00, 21:45
22:40"
MIO FRATELLO È UN VICHINGO - THE LAST VIKING,"3,40",SI,"Commedia, Drammatico","Danimarca, Svezia",2025,116,"Jensen prosegue a raccontare il dramma con feroce umorismo, incrementando qualità e complessità della narrazione",Anders Thomas Jensen,"Mads Mikkelsen, Nikolaj Lie Kaas, Sofie Gråbøl, Søren Malling",CINEMA Madison,15:30
NOTTE PRIMA DEGLI ESAMI 3.0,"3,36",SI,Commedia,Italia,2026,95,Renzoni riprende il filo di un discorso interrotto con uno spirito retrò che piacerà ai 40-50enni,Tommaso Renzoni,"Sabrina Ferilli, Tommaso Cassissa, Gianmarco Tognazzi, Adriano Moretti","CINEMA Adriano
The Space Parco de Medici","15:00
14:35"
TESTA O CROCE?,"3,34",SI,Western,"Italia, USA",2025,116,Un western in piena regola a cui gli autori aggiungono sperimentazione e voglia di mettersi in gioco,"Alessio Rigo de Righi, Matteo Zoppis","Nadia Tereszkiewicz, Alessandro Borghi, John C. Reilly, Peter Lanzani",Casa del Cinema,18:00
L'ULTIMA MISSIONE - PROJECT HAIL MARY,"3,26",SI,Fantascienza,USA,2026,156,Un'opera sci-fi sulla speranza. Che lascia spazio ai toni da favola,"Phil Lord, Christopher Miller","Ryan Gosling, Milana Vayntrub, Sandra Hüller, Ken Leung","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","15:00, 18:00, 21:00
21:00
17:00, 21:40
VO: 16:30, 18:15, 21:00
18:20, 20:45
19:00, 22:00 | VO: 20:30
21:00
15:05, 18:45, 20:55
20:50
15:00, 22:35
14:40"
FINCHÈ MORTE NON CI SEPARI 2,"3,24",SI,Horror,USA,2026,108,"Un sequel vivace e potenziato nei modi, nelle forme e nella quantità","Tyler Gillett, Matt Bettinelli-Olpin","Samara Weaving, Kathryn Newton, Elijah Wood, Sarah Michelle Gellar","CINEMA Cineland
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","18:25, 21:00
21:40
22:25
22:45
23:10
22:50"
TI UCCIDERANNO,"3,21",SI,"Horror, Azione, Commedia","Sudafrica, USA",2026,94,"Divertimento puro. Horror, action e commedia nerissima in un film che mette in scena la violenza stilizzata",Kirill Sokolov,"Zazie Beetz, Myha'la Herrold, Paterson Joseph, Tom Felton",Uci Cinemas Parco Leonardo,22:50
IL BENE COMUNE,"3,18",SI,Commedia,Italia,2026,103,"A un passo dal musical, una favola che conferma il cinema originale di Rocco Papaleo",Rocco Papaleo,"Claudia Pandolfi, Rocco Papaleo, Teresa Saponangelo, Vanessa Scalera","CINEMA Antares
Eurcine Multisala
CINEMA Intrastevere
CINEMA Tiziano","18:30
16:30, 18:45, 21:00
17:45
20:45"
MICHAEL,"3,13",SI,Biografico,USA,2026,127,"Un film-evento musicale, dal ritmo travolgente. Da brividi la performance di Jafaar Jackson",Antoine Fuqua,"Jaafar Jackson, Nia Long, Laura Harrier, Juliano Valdi","CINEMA Adriano
CINEMA Alhambra
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Tibur
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:20, 17:45, 19:00, 20:30, 21:40 | VO: 21:00
16:00, 20:15
16:30, 18:50, 21:20 | VO: 21:10
16:30, 19:00, 21:30
15:30, 18:00, 19:00, 20:30, 21:30
15:15, 17:30, 19:45 | VO: 14:30, 16:45, 18:15, 19:15, 20:30, 21:30, 22:00
14:45, 17:00, 19:15, 21:30
16:00, 17:00, 18:30, 20:15, 21:15
16:30, 19:00, 21:30
16:15, 18:45, 21:15
16:15, 18:45 | VO: 21:15
16:30 | VO: 19:00, 21:30
16:00, 17:00, 18:31, 20:00, 21:00, 22:20
14:45, 16:00, 17:00, 18:20, 19:20, 21:00, 21:40
16:30, 19:00, 21:30 | VO: 17:30, 20:00, 22:30
16:30, 19:00, 21:30
16:30, 19:00 | VO: 21:30
16:30, 17:45, 20:15, 21:30 | VO: 19:00
15:00, 16:00, 17:00, 18:00, 18:40, 19:00, 20:00, 21:00, 21:40, 22:10
14:05, 14:20, 15:00, 15:35, 16:00, 16:30, 16:45, 17:05, 17:25, 17:40, 18:00, 18:20, 18:35, 18:50, 19:00, 19:10, 19:30, 19:50, 20:05, 20:25, 20:40, 21:00, 21:20, 21:40, 22:00, 22:15
16:15, 18:45, 20:00 | VO: 21:30
16:30, 19:00, 21:30
16:00, 17:00, 18:00, 18:30, 19:00, 19:30, 20:00, 21:00, 21:30, 22:00, 22:30 | VO: 16:40, 19:20
10:20, 11:10, 12:30, 13:00, 14:00, 14:30, 15:00, 15:20, 16:00, 17:00, 17:30, 18:00, 18:30, 19:00, 19:30, 19:50, 20:00, 20:15, 20:30, 21:00, 21:30, 21:45, 22:00, 22:30, 23:00, 23:50 | VO: 10:40, 12:10, 16:30, 19:20, 20:50, 22:15
14:00, 15:00, 15:30, 16:01, 16:30, 17:00, 18:00, 19:02, 19:30, 20:00, 21:00, 21:20, 22:00, 22:30 | VO: 18:30, 21:30
10:00, 14:00, 15:00, 16:00, 17:00, 18:00, 19:00, 20:00, 20:30, 21:00, 22:00, 22:30, 22:50, 23:10, 23:30 | VO: 11:30, 19:30"
KIKA - UN CORPO IN PRESTITO,"3,06",SI,Commedia,Spagna,1993,111,"Commedia grottesca, cinefila e citazionista",Pedro Almodóvar,"Rossy De Palma, Victoria Abril, Peter Coyote, Verónica Forqué",Palazzo delle Esposizioni,20:00
SUPER MARIO GALAXY - IL FILM,"3,05",SI,"Animazione, Avventura, Commedia",USA,2026,98,Ancora una volta il look è luccicante ma in questo sequel la trama non regge,"Michael Jelenic, Aaron Horvath","Claudio Santamaria, Anya Taylor-Joy, Chris Pratt, Brie Larson","CINEMA Adriano
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
Eurcine Multisala
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 16:00, 17:20, 19:30
16:30, 17:00, 18:30, 21:20
16:30
15:00, 16:00, 17:00, 18:00
15:30, 17:20, 19:10
16:30, 17:30, 18:30, 20:30
16:30, 18:30
16:30
16:00, 18:00
15:30, 17:30
17:00
16:00, 18:00
16:30, 17:30, 18:35, 19:35, 21:00
17:15
14:05, 15:45, 17:00, 17:30, 19:45, 20:55, 21:50
16:00, 17:00, 18:00, 19:00
16:30, 17:10, 20:20
10:50, 11:30, 13:40, 14:10, 16:10, 16:40, 17:20
15:10, 16:10, 16:40, 17:40, 19:10, 14:15
14:50, 17:15"
THE DRAMA - UN SEGRETO È PER SEMPRE,"3,01",SI,Commedia,USA,2026,106,Una commedia surreale che rompe le convenzioni sociali e parla a ognuno di noi. Con un cast di superstar,Kristoffer Borgli,"Robert Pattinson, Zendaya, Alana Haim, Mamoudou Athie","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Nuovo Olimpia
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
CINEMA Trianon
CINEMA Troisi
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:30, 18:00, 20:30
16:30, 18:40, 21:20
17:10, 20:00
21:00 | VO: 15:00, 17:00, 19:00, 21:00
21:10
18:30, 20:50
21:15
16:30 | VO: 18:45, 21:00
VO: 21:30
VO: 19:45, 21:45
19:30, 21:40
17:30, 19:30, 21:35
15:45, 18:00, 20:15, 22:30 | VO: 22:00
15:45, 18:00, 20:15, 22:30
VO: 16:30, 18:30, 20:45
16:00, 18:30, 21:15
21:20
19:50, 22:30
14:10, 16:20, 18:30, 20:00, 21:10, 22:35
16:00, 18:15, 20:00, 21:00
VO: 16:30
17:20, 19:50, 22:20
11:20, 14:50, 17:10, 19:50, 22:20
14:50, 20:10, 21:40
16:50, 19:40"
... CHE DIO PERDONA A TUTTI,"3,00",SI,Commedia,Italia,2026,113,"La quarta regia di Pif è un lavoro piacevole ma discontinuo, con un ottimo cast",Pif,"Pif, Giusy Buscemi, Francesco Scianna, Carlos Hipólito","CINEMA Adriano
CINEMA Alhambra
CINEMA Andromeda
CINEMA Antares
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Doria
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Intrastevere
CINEMA Jolly
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
The Screen Cinemas Roma Ottavia
CINEMA Trianon
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:00, 21:40
18:20
19:00
21:00
19:20
15:00, 18:45
16:00
21:00
15:00
16:15, 18:45, 21:15
16:00, 18:30
15:30
16:30, 20:45
17:20, 19:25
17:50, 20:10
20:00, 22:15
16:30
16:00, 18:30, 21:00
10:35, 13:20
14:10
10:50, 13:40"
FINALE: ALLEGRO,"3,00",SI,Drammatico,Italia,2026,113,Emanuela Piovano prosegue il suo percorso autoriale verso il racconto di un'umanità che il cinema spesso ignora,Emanuela Piovano,"Barbara Bouchet, Anna Bonasso, Luigi Diberti, Nutsa Khubulava",Delle Provincie,15:30
IL DELITTO DEL 3° PIANO,"2,93",SI,Commedia,Francia,2026,106,Una godibile e divertente ricostruzione de La finestra sul cortile. Con una scatenata Laetitia Casta,Rémi Bezançon,"Guillaume Gallienne, Laetitia Casta, Gilles Lellouche, Isabel Aimé González-Sola","CINEMA Adriano
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Doria
CINEMA Intrastevere
CINEMA Madison
CINEMA Multisala Lux
Multisala Odeon
CINEMA Savoy
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma","15:00, 19:30
15:00
14:30, 16:15
16:15, 21:40
16:30, 18:30
17:45
17:30, 19:30
16:00, 18:15
18:00, 22:00
16:30, 18:30, 21:00
18:50
14:55
22:15
10:30, 14:20"
6:06,"2,90",SI,Drammatico,"Italia, Portogallo",2025,90,"Tekla Taidelli torna a occuparsi, senza moralismi ma con una straordinaria empatia, dei suoi personaggi perduti",Tekla Taidelli,"Davide Valle, George Li Tourniaire, Romina Lo Bue, Roberto Sadhi Sersanti",CINEMA Dei Piccoli,20:45
LE COSE NON DETTE,"2,89",SI,Drammatico,Italia,2026,114,Una summa dello stile e dei temi di Muccino. Il ritratto tragicomico di una generazione perduta,Gabriele Muccino,"Stefano Accorsi, Miriam Leone, Claudio Santamaria, Carolina Crescentini",CINEMA Tiziano,18:45
CENA DI CLASSE,"2,84",SI,Commedia,Italia,2026,94,Una commedia che perde la genuinità dell'ispirazione in una trama caotica,Francesco Mandelli,"Beatrice Arnera, Luigi Luciano, Giovanni Esposito, Roberto Lipari","CINEMA Atlantic
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","22:00
18:40
16:10
16:10
16:50
11:50, 14:40"
GLI ULTIMI GIORNI DEL PARADISO,"2,75",SI,Drammatico,"Portogallo, Italia, Argentina",2025,108,Un'opera - a tratti feroce - che ci aiuta a contemplare il nostro disagio contemporaneo,João Nuno Pinto,"Margarida Marinho, Beatriz Batarda, Rita Cabaço, Jorge Andrade",Delle Provincie,17:50
LA DONNA PIÙ RICCA DEL MONDO,"2,70",SI,Drammatico,"Francia, Belgio",2025,121,Un compendio esuberante - ma senza ambizione - di uno degli scandali famigliari del secolo,Thierry Klifa,"Isabelle Huppert, Laurent Lafitte, Marina Foïs, Raphaël Personnaz","CINEMA Alhambra
CINEMA Eden
Eurcine Multisala
CINEMA Giulio Cesare
CINEMA Greenwich
CINEMA Nuovo Olimpia
Quattro Fontane","16:00
15:30, 18:40 | VO: 21:10
18:30, 20:45
17:40 | VO: 21:45
16:30 | VO: 18:45, 21:15
VO: 16:15
16:00, 18:30 | VO: 21:00"
UN BEL GIORNO,"2,57",NI,Commedia,Italia,2026,93,Una commedia gentile che manca il bersaglio della comicità davvero attinente al reale,Fabio De Luigi,"Fabio De Luigi, Virginia Raffaele, Maria Gifuni, Alma Giardina",The Space Parco de Medici,22:50
LEE CRONIN - LA MUMMIA,"2,54",NI,Horror,"USA, Irlanda",2026,133,Suggestione o manierismo? Un tentativo - riuscito a metà - di rinverdire i fasti di un classico del cinema horror,Lee Cronin,"Jack Reynor, Laia Costa, May Calamawy, Natalie Grace","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Broadway
CINEMA Cineland
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Moderno
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","15:00, 18:00, 21:40
16:20, 18:50, 21:20
15:20, 18:00, 20:40
20:50
15:50, 18:30, 21:30
20:00, 22:30
18:40, 21:20
15:30
14:10, 15:15, 22:10
17:40, 19:40, 22:40
14:40, 19:40, 22:40, 23:40
19:40, 22:40
17:30, 22:20"
ALLA FESTA DELLA RIVOLUZIONE,"2,37",NI,Drammatico,Italia,2025,98,"Tra cappa e spada e feuilleton, Catinari porta sullo schermo intrighi e utopia di Fiume",Arnaldo Catinari,"Valentina Romani, Nicolas Maupas, Maurizio Lombardi, Darko Peric","CINEMA Adriano
CINEMA Alhambra
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Cineland
CINEMA Eden
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est","17:30, 21:40
16:30
16:30, 18:45, 21:15
15:00
14:30, 19:00, 21:00
15:45, 18:00, 20:15
17:00, 21:30
16:00, 18:00, 20:00
16:30
14:15
16:10, 21:25
11:50, 14:25
21:10"
EVA,"2,34",NI,Drammatico,Italia,2025,98,Temi perturbanti in un film dall'atmosfera magica. Con un cast di solidi interpreti,Emanuela Rossi,"Carol Duarte, Edoardo Pesce, Tommaso Zoppi, Antonio Gerardi",Azzurro Scipioni,21:00
BENVENUTI IN CAMPAGNA,"0,00",N.D.,Commedia,Italia,2026,96,"Una commedia leggera e prevedibile, con un cast spiritoso che fa decollare il film (ma solo nel terzo atto)",Giambattista Avellino,"Giulia Bevilacqua, Maurizio Lastrico, Andrea Pennacchi, Giorgio Colangeli","CINEMA Adriano
CINEMA Andromeda
CINEMA Atlantic
CINEMA Barberini
CINEMA Broadway
CINEMA Cineland
Eurcine Multisala
CINEMA Jolly
CINEMA Multisala Lux
The Screen Cinemas Roma Ottavia
The Space Parco de Medici
Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","17:20, 19:40, 21:40
16:30, 19:00
20:00
14:30, 16:20, 19:15
17:00
16:30, 18:30, 20:30
20:45
18:45
15:45, 22:30
16:30
15:50
16:20, 21:50
22:50
17:20
14:30"
"DACIA, VITA MIA - DIALOGHI GIAPPONESI","0,00",N.D.,Documentario,Italia,2025,85,Dacia Maraini ai tempi della Seconda Guerra Mondiale,Izumi Chiaraluce,N.D.,CINEMA Farnese,19:30
DISCOVER ROME,"0,00",N.D.,Documentario,Italia,2019,30,Un viaggio nel tempo,Paco Lanciano,N.D.,Augustus - Welcome To Rome,09:00
"GLAUBER, CLARO","0,00",N.D.,Documentario,Brasile,2020,80,Il periodo italiano di Rocha,César Augusto Meneghetti,N.D.,CINEMA Troisi,VO: 21:30
HAIR,"0,00",N.D.,Commedia musicale,USA,1979,121,Efficace trasposizione cinematografica della nota commedia musicale messa in scena per la prima volta nel 1967,Milos Forman,"Beverly D'Angelo, John Savage, Treat Williams, Annie Golden, Nicholas Ray",CINEMA Nuovo Olimpia,VO: 20:45
LA FORNAIA DI MONCEAU,"0,00",N.D.,Cortometraggio,Francia,1962,23,N.D.,Eric Rohmer,"Claudine Soubrier, Barbet Schroeder, Michèle Girardon",CINEMA Troisi,VO: 18:30
MOOVE YOUR WAY,"0,00",N.D.,Documentario,Italia,2026,57,N.D.,Andrea Iannini,N.D.,"Uci Cinemas Parco Leonardo
Uci Cinemas Porta di Roma
Uci Cinemas Roma Est
Uci Luce Maximo","18:20
11:40, 18:20
17:10
16:20"
